1005300,D5R25,3.0
1005300,7.65612E+16,1.0
1005300,7.65612E+16,2.0
1005300,overgrows,1.0
1005300,7.65612E+16,1.0
1005300,7.65612E+16,1.0
1005300,SadDinklebot,1.0
1005300,Floofie2,3.0
1005300,Axxan,2.0
1005300,34eruw82q9j,5.0
1005300,7.65612E+16,1.0
1005300,PopeLoogi,1.0
1005300,swoas,2.0
1005300,usuckdickkappa,2.0
1005300,7.65612E+16,1.0
1005300,derpydancetripple,1.0
1005300,drexell,1.0
1005300,zpena,3.0
1005300,max7lee,2.0
1005300,7.65612E+16,1.0
1005300,7.65612E+16,1.0
1005300,7.65612E+16,1.0
1005300,7.65612E+16,1.0
1005300,7.65612E+16,1.0
1005300,Staytoon,1.0
1005300,7.65612E+16,2.0
1005300,7.65612E+16,1.0
1005300,TheStealthFactor,1.0
1005300,7.65612E+16,1.0
1005300,RobertMarconi,1.0
1005300,flowerpowerss,2.0
1005300,piratefox,2.0
1005300,dylanjkershaw,1.0
1005300,sikamixoticelixer,3.0
1005300,SirCrazyApe,2.0
1005300,DaHobo911,2.0
1005300,7.65612E+16,1.0
1005300,sofakinggreat,1.0
1005300,shadowtail117,1.0
1005300,aerenwe,1.0
1005300,7.65612E+16,2.0
1005300,gurmanzg,2.0
1005300,spasticmadman,4.0
1005300,7.65612E+16,2.0
1005300,7.65612E+16,1.0
1005300,7.65612E+16,3.0
1005300,7.65612E+16,2.0
1005300,calderracrusade,3.0
1005300,7.65612E+16,2.0
1005300,7.65612E+16,1.0
1005300,Winter_Scout,2.0
1005300,andrewzehusky,1.0
1005300,7.65612E+16,2.0
1005300,7.65612E+16,1.0
1005300,mtekulve,5.0
1005300,36942700,1.0
1005300,chickachoy38,2.0
1005300,celestialselkie,2.0
1005300,7.65612E+16,2.0
1005300,areed666,2.0
1005300,CurvaceousFairyPrincess,2.0
1005300,Iamepirus,1.0
1005300,GonzoSix,2.0
1005300,colonelcocksuck,1.0
1005300,nuno77,2.0
1005300,JerryRiceAndNitusDogFootball,2.0
1005300,reyalsnixx,2.0
1005300,steven_hunter,2.0
1005300,striketh,2.0
1005300,7.65612E+16,3.0
1005300,Greatbun,1.0
1005300,squiddy1993,2.0
1005300,7.65612E+16,1.0
1005300,ikeonabike2,2.0
1005300,moser1010,3.0
1005300,7.65612E+16,1.0
1005300,andrewbirkmann,1.0
1005300,1.12398E+11,1.0
1005300,squidlord,5.0
1005300,woofwoofcreature,2.0
1005300,toonio,2.0
1005300,barkerjr,2.0
1005300,cumshotniggapenis,1.0
1005300,7.65612E+16,2.0
1005300,tininsteelian,4.0
1005300,7.65612E+16,1.0
1005300,DrWeardno,2.0
1005300,7.65612E+16,1.0
1005300,Nikodemus,2.0
1005300,LinkinsRepeater,3.0
1005300,Greatbun,1.0
1005300,squiddy1993,2.0
1005300,7.65612E+16,1.0
1005300,ikeonabike2,2.0
1005300,moser1010,3.0
1005300,7.65612E+16,1.0
1005300,andrewbirkmann,1.0
1005300,1.12398E+11,1.0
1005300,squidlord,5.0
1005300,woofwoofcreature,2.0
1005300,toonio,2.0
1005300,barkerjr,2.0
1005300,cumshotniggapenis,1.0
1005300,7.65612E+16,2.0
1005300,tininsteelian,4.0
1005300,7.65612E+16,1.0
1005300,DrWeardno,2.0
1005300,7.65612E+16,1.0
1005300,Nikodemus,2.0
1005300,LinkinsRepeater,3.0
1016870,Fantasy-King,1.0
1016870,luccaslima,1.0
1016870,7.65612E+16,2.0
1016870,7.65612E+16,1.0
1016870,7.65612E+16,1.0
1016870,7.65612E+16,2.0
1016870,coocumber,1.0
1016870,7.65612E+16,1.0
1016870,IRMaxi,1.0
1016870,7.65612E+16,1.0
1016870,aerodash,3.0
1016870,MySwordKoU,1.0
1016870,7.65612E+16,1.0
1016870,iMoath,3.0
1016870,titaenyum,2.0
1016870,theewolfbite,2.0
1016870,JaayK_,2.0
1016870,7.65612E+16,1.0
1016870,joecolby,1.0
1016870,illegalleaf,2.0
1016870,Fantasy-King,1.0
1016870,luccaslima,1.0
1016870,7.65612E+16,2.0
1016870,7.65612E+16,1.0
1016870,7.65612E+16,1.0
1016870,7.65612E+16,2.0
1016870,coocumber,1.0
1016870,7.65612E+16,1.0
1016870,IRMaxi,1.0
1016870,7.65612E+16,1.0
1016870,aerodash,3.0
1016870,MySwordKoU,1.0
1016870,7.65612E+16,1.0
1016870,iMoath,3.0
1016870,titaenyum,2.0
1016870,theewolfbite,2.0
1016870,JaayK_,2.0
1016870,7.65612E+16,1.0
1016870,joecolby,1.0
1016870,illegalleaf,2.0
1016870,Fantasy-King,1.0
1016870,luccaslima,1.0
1016870,7.65612E+16,2.0
1016870,7.65612E+16,1.0
1016870,7.65612E+16,1.0
1016870,7.65612E+16,2.0
1016870,coocumber,1.0
1016870,7.65612E+16,1.0
1016870,IRMaxi,1.0
1016870,7.65612E+16,1.0
1016870,aerodash,3.0
1016870,MySwordKoU,1.0
1016870,7.65612E+16,1.0
1016870,iMoath,3.0
1016870,titaenyum,2.0
1016870,theewolfbite,2.0
1016870,JaayK_,2.0
1016870,7.65612E+16,1.0
1016870,joecolby,1.0
1016870,illegalleaf,2.0
1017900,7.65612E+16,1.0
1017900,SHADOWELITE7,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,unokun,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,2.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,alexdel17,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,BabuNguyenx,1.0
1017900,seawardghost,1.0
1017900,7.65612E+16,1.0
1017900,andromeva,1.0
1017900,d6bmg,1.0
1017900,7.65612E+16,2.0
1017900,7.65612E+16,2.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,Mozfeth,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,Maltesers,1.0
1017900,7.65612E+16,1.0
1017900,AshKaperdon,2.0
1017900,mcsolidshark,2.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,Nauti_Buoy,1.0
1017900,7.65612E+16,1.0
1017900,BabuNguyenx,1.0
1017900,seawardghost,1.0
1017900,7.65612E+16,1.0
1017900,andromeva,1.0
1017900,d6bmg,1.0
1017900,7.65612E+16,2.0
1017900,7.65612E+16,2.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,Mozfeth,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,Maltesers,1.0
1017900,7.65612E+16,1.0
1017900,AshKaperdon,2.0
1017900,mcsolidshark,2.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,Nauti_Buoy,1.0
1017900,7.65612E+16,1.0
1017900,BabuNguyenx,1.0
1017900,seawardghost,1.0
1017900,7.65612E+16,1.0
1017900,andromeva,1.0
1017900,d6bmg,1.0
1017900,7.65612E+16,2.0
1017900,7.65612E+16,2.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,Mozfeth,1.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,Maltesers,1.0
1017900,7.65612E+16,1.0
1017900,AshKaperdon,2.0
1017900,mcsolidshark,2.0
1017900,7.65612E+16,1.0
1017900,7.65612E+16,1.0
1017900,Nauti_Buoy,1.0
1017900,7.65612E+16,1.0
1041320,BabuNguyenx,1.0
1041320,seawardghost,1.0
1041320,7.65612E+16,1.0
1041320,andromeva,1.0
1041320,d6bmg,1.0
1041320,7.65612E+16,2.0
1041320,7.65612E+16,2.0
1041320,7.65612E+16,1.0
1041320,7.65612E+16,1.0
1041320,Mozfeth,1.0
1041320,7.65612E+16,1.0
1041320,7.65612E+16,1.0
1041320,Maltesers,1.0
1041320,7.65612E+16,1.0
1041320,AshKaperdon,2.0
1041320,mcsolidshark,2.0
1041320,7.65612E+16,1.0
1041320,7.65612E+16,1.0
1041320,Nauti_Buoy,1.0
1041320,7.65612E+16,1.0
1041320,BabuNguyenx,1.0
1041320,seawardghost,1.0
1041320,7.65612E+16,1.0
1041320,andromeva,1.0
1041320,d6bmg,1.0
1041320,7.65612E+16,2.0
1041320,7.65612E+16,2.0
1041320,7.65612E+16,1.0
1041320,7.65612E+16,1.0
1041320,Mozfeth,1.0
1041320,7.65612E+16,1.0
1041320,7.65612E+16,1.0
1041320,Maltesers,1.0
1041320,7.65612E+16,1.0
1041320,AshKaperdon,2.0
1041320,mcsolidshark,2.0
1041320,7.65612E+16,1.0
1041320,7.65612E+16,1.0
1041320,Nauti_Buoy,1.0
1041320,7.65612E+16,1.0
105450,iamchloeprice,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,puypuypuy,1.0
105450,slrslsmn,1.0
105450,7.65612E+16,1.0
105450,1.23454E+12,1.0
105450,7.65612E+16,1.0
105450,dece_ver,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,danielkong,1.0
105450,lambsosos,1.0
105450,Druid-warlock,1.0
105450,qokberk1907,1.0
105450,7.65612E+16,1.0
105450,tickomatick,2.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,2.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,emac22,1.0
105450,altayevrim,2.0
105450,procata069,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,Telaneo,3.0
105450,mcmxcii5280,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,Druid-warlock,1.0
105450,qokberk1907,1.0
105450,7.65612E+16,1.0
105450,tickomatick,2.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,2.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,emac22,1.0
105450,altayevrim,2.0
105450,procata069,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,Telaneo,3.0
105450,mcmxcii5280,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,Druid-warlock,1.0
105450,qokberk1907,1.0
105450,7.65612E+16,1.0
105450,tickomatick,2.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,2.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,emac22,1.0
105450,altayevrim,2.0
105450,procata069,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105450,Telaneo,3.0
105450,mcmxcii5280,1.0
105450,7.65612E+16,1.0
105450,7.65612E+16,1.0
105600,SKRTMinemoney1,1.0
105600,gabe428,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,TheMagnificentMoustache,3.0
105600,Redeye6666,2.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,20187800,1.0
105600,Vyxya,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,yaught,1.0
105600,carlosem,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,sakopaek,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,2.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,BeAst-K,2.0
105600,7.65612E+16,1.0
105600,7.65612E+16,2.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,Wielsy,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,ZakBW2,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,VoltyBoizz,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,user36090402,1.0
105600,7.65612E+16,2.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,epochson,1.0
105600,fake_arachnid,1.0
105600,bob365,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,Roygbiv154,1.0
105600,VoltyBoizz,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,user36090402,1.0
105600,7.65612E+16,2.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,epochson,1.0
105600,fake_arachnid,1.0
105600,bob365,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,Roygbiv154,1.0
105600,7.65612E+16,1.0
105600,keenbutactuallyshroudsson,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,yummyummyfat,1.0
105600,EdibleForks,1.0
105600,Bobeyyy,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,ovah90001,1.0
105600,7.65612E+16,1.0
105600,domesticvoid,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,dr_medicine,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,ButtMashington,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,soupiepie6,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,ultraghostrider,1.0
105600,7.65612E+16,1.0
105600,Zeepz,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,Solid_Gold_505,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,metalintoaster,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,Piggy_Gaming19,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,GrandChampionRL,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,2.0
105600,CaptainCritz,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,stilllife217,1.0
105600,cause_logix,1.0
105600,insideoutmustardbottle,2.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,dashawndunaway,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,thatkirbo,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,xor50,4.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,xeats-,1.0
105600,7.65612E+16,1.0
105600,BrianForbes,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,Crammy,1.0
105600,lil_bird425,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,PurrkourCat,1.0
105600,7.65612E+16,2.0
105600,7.65612E+16,1.0
105600,KatyushaRocketLaunchPlatform,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,123fudgecakes,1.0
105600,7.65612E+16,1.0
105600,cosmiisboss,1.0
105600,Ab09814j,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,3.18567E+11,1.0
105600,7.65612E+16,1.0
105600,MarcusMarkowski,1.0
105600,Bullybuggin,1.0
105600,Elemendal,2.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,2.0
105600,7.65612E+16,1.0
105600,ArcheryDood,1.0
105600,7.65612E+16,4.0
105600,7.65612E+16,1.0
105600,onebigjuicyboi,2.0
105600,7.65612E+16,1.0
105600,KrustyKrotch,2.0
105600,Marks3D,1.0
105600,Conandos,1.0
105600,Camol,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,Bullybuggin,1.0
105600,Elemendal,2.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,2.0
105600,7.65612E+16,1.0
105600,ArcheryDood,1.0
105600,7.65612E+16,4.0
105600,7.65612E+16,1.0
105600,onebigjuicyboi,2.0
105600,7.65612E+16,1.0
105600,KrustyKrotch,2.0
105600,Marks3D,1.0
105600,Conandos,1.0
105600,Camol,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
105600,7.65612E+16,1.0
1056760,RRAlexandru,1.0
1056760,7.65612E+16,1.0
1056760,andreifire2,1.0
1056760,7.65612E+16,3.0
1056760,Alneys_Al,1.0
1056760,Calkura,1.0
1056760,7.65612E+16,1.0
1056760,0ktai,1.0
1056760,7.65612E+16,1.0
1056760,metalje,1.0
1056760,microlaz,1.0
1056760,7.65612E+16,1.0
1056760,chitofrancia,1.0
1056760,almondbiscuit,2.0
1056760,LosKacperos,2.0
1056760,nask028,4.0
1056760,Phoebe-gracE,1.0
1056760,Treesilver,2.0
1056760,7.65612E+16,1.0
1056760,thegaytree,3.0
1056760,7.65612E+16,1.0
1056760,Twan_S,1.0
1056760,eh5678,1.0
1056760,YorkshireLAD753,2.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,Redbull108123,2.0
1056760,obey_swag,2.0
1056760,7.65612E+16,1.0
1056760,me262sivlad,1.0
1056760,victorhugohc,2.0
1056760,theobill1,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,3.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,2.0
1056760,robbienl,1.0
1056760,3189454428,1.0
1056760,uthersonl,3.0
1056760,7.65612E+16,1.0
1056760,addrrian__,1.0
1056760,raptor22il,2.0
1056760,7.65612E+16,1.0
1056760,jasonlimerick,1.0
1056760,mehmetcan758,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,ozone9012,3.0
1056760,m6ceb,1.0
1056760,MRLuisJara,1.0
1056760,sajmonpoloncak,1.0
1056760,SirZafer,2.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,user454,1.0
1056760,RedTiger1998,2.0
1056760,eddiestobartno1,1.0
1056760,7.65612E+16,1.0
1056760,J4MESOX4D,3.0
1056760,_gamer200_1,1.0
1056760,7.65612E+16,2.0
1056760,7.65612E+16,1.0
1056760,garsenault,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,TanarulLup,1.0
1056760,fein2k19,2.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,selimcetin97,1.0
1056760,7.65612E+16,2.0
1056760,w0rmx,1.0
1056760,zapienx,2.0
1056760,7.65612E+16,1.0
1056760,MihaiKrieger,1.0
1056760,mateigamer2010,1.0
1056760,abouttokill,2.0
1056760,7.65612E+16,1.0
1056760,qarimbas,3.0
1056760,7.65612E+16,1.0
1056760,ilkerkagankoc,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,2.0
1056760,7.65612E+16,2.0
1056760,7.65612E+16,1.0
1056760,mirciulica1995,1.0
1056760,Krankee,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,2.0
1056760,mikeanderz,3.0
1056760,TinderLvl3,1.0
1056760,7.65612E+16,1.0
1056760,jpg__jpg,1.0
1056760,7.65612E+16,1.0
1056760,dirk223,1.0
1056760,UsakliBilal,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,INSXMNIX,1.0
1056760,TurboslavPizdomir,3.0
1056760,7.65612E+16,4.0
1056760,7.65612E+16,1.0
1056760,128371298,1.0
1056760,fanmad,2.0
1056760,varkoog,2.0
1056760,7.65612E+16,2.0
1056760,7.65612E+16,1.0
1056760,hobert36,1.0
1056760,7.65612E+16,2.0
1056760,7.65612E+16,1.0
1056760,aelsmd,2.0
1056760,sukruozdemir,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,2.0
1056760,mariooo477CSGO,1.0
1056760,xmpro9,1.0
1056760,7.65612E+16,2.0
1056760,7.65612E+16,1.0
1056760,mehighimhigh,1.0
1056760,7.65612E+16,2.0
1056760,7.65612E+16,1.0
1056760,yollarbenibekler,1.0
1056760,superbalkanman,2.0
1056760,7.65612E+16,1.0
1056760,ghostgsxr,1.0
1056760,azeroglumilad,1.0
1056760,7.65612E+16,2.0
1056760,7.65612E+16,1.0
1056760,INeedADollar,3.0
1056760,leagareweth,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,1.0
1056760,7.65612E+16,2.0
1056760,mariooo477CSGO,1.0
1056760,xmpro9,1.0
